Reference 3,,
f(GHz)           ,e1,e2        
3968000000,75.4358166666667,15.00145
3980000000,75.4154266666667,15.04163
3992000000,75.3931033333333,15.0806866666667
4004000000,75.3738133333333,15.12154
4016000000,75.35401,15.1620833333333
4028000000,75.33247,15.2009566666667
4040000000,75.3133833333333,15.24125
4052000000,75.2926366666667,15.2804166666667
4064000000,75.27321,15.3204366666667
4076000000,75.25224,15.3593066666667
4088000000,75.2312566666667,15.3988933333333
4100000000,75.2094333333333,15.4385933333333
4112000000,75.18999,15.4789766666667
4124000000,75.16933,15.51892
4136000000,75.1514566666667,15.5557266666667
4148000000,75.1319866666667,15.5959133333333
4160000000,75.1113766666667,15.6369366666667
4172000000,75.0907233333333,15.6776366666667
4184000000,75.0675533333334,15.7184166666667
4196000000,75.0471633333333,15.7593866666667
4208000000,75.02197,15.8020166666667
4220000000,75.0025466666667,15.8392466666667
4232000000,74.98318,15.8797133333333
4244000000,74.96205,15.9209133333333
4256000000,74.9435133333333,15.96219
4268000000,74.9234166666667,16.0010933333333
4280000000,74.9027233333333,16.0417766666667
4292000000,74.8823833333333,16.0827533333333
4304000000,74.8625466666667,16.1201966666667
4316000000,74.8403933333333,16.1580766666667
4328000000,74.81951,16.1961566666667
4340000000,74.79793,16.2350133333333
4352000000,74.7751766666667,16.2720933333333
4364000000,74.7546933333333,16.3095233333333
4376000000,74.7344,16.3454033333333
4388000000,74.7107233333333,16.38494
4400000000,74.6899533333333,16.4225866666667
4412000000,74.6735166666667,16.46136
4424000000,74.6468333333333,16.4997166666667
4436000000,74.6246433333333,16.5332733333333
4448000000,74.60164,16.5751866666667
4460000000,74.5831866666667,16.6136166666667
4472000000,74.56055,16.65212
4484000000,74.5402566666667,16.68763
4496000000,74.5230133333333,16.72318
4508000000,74.5016766666667,16.7630133333333
4520000000,74.4828433333333,16.79897
4532000000,74.4637066666667,16.8385666666667
4544000000,74.4450966666667,16.8822033333333
4556000000,74.42424,16.9185766666667
4568000000,74.4071366666667,16.95911
4580000000,74.3893766666667,16.9958966666667
4592000000,74.36816,17.0343333333333
4604000000,74.3505166666667,17.0704533333333
4616000000,74.33426,17.1080766666667
4628000000,74.3161166666667,17.14546
4640000000,74.29805,17.1819866666667
4652000000,74.2791033333333,17.2165733333333
4664000000,74.2601466666667,17.2552966666667
4676000000,74.24015,17.2883466666667
4688000000,74.2215133333333,17.32674
4700000000,74.20233,17.36689
4712000000,74.17911,17.4063266666667
4724000000,74.1606533333333,17.4439666666667
4736000000,74.13982,17.48092
4748000000,74.12193,17.5215666666667
4760000000,74.1001,17.5602533333333
4772000000,74.0845433333333,17.59873
4784000000,74.0641433333333,17.6330066666667
4796000000,74.0407733333333,17.6746566666667
4808000000,74.0226133333333,17.7156633333333
4820000000,74.0050366666667,17.7608833333333
4832000000,73.98834,17.7981766666667
4844000000,73.9679866666667,17.8388933333333
4856000000,73.9495933333333,17.8811766666667
4868000000,73.9283666666667,17.9206933333333
4880000000,73.91188,17.9609066666667
4892000000,73.89115,17.99936
4904000000,73.87034,18.0367966666667
4916000000,73.85166,18.0783366666667
4928000000,73.8315766666667,18.1152666666667
4940000000,73.8109333333333,18.1553533333333
4952000000,73.7902666666667,18.19566
4964000000,73.7695866666667,18.23423
4976000000,73.74365,18.2719066666667
4988000000,73.72607,18.3124733333333
