Reference 2,,
f(GHz)           ,e1,e2
6068000000,11.82406,10.25207
6080000000,11.8062366666667,10.2438133333333
6092000000,11.7900633333333,10.2342233333333
6104000000,11.7746233333333,10.2238166666667
6116000000,11.7589966666667,10.2140166666667
6128000000,11.7457133333333,10.20372
6140000000,11.73357,10.18988
6152000000,11.7216333333333,10.17549
6164000000,11.7114233333333,10.1600333333333
6176000000,11.6983733333333,10.1442033333333
6188000000,11.6821933333333,10.1267133333333
6200000000,11.6637433333333,10.1102166666667
6212000000,11.64533,10.0967966666667
6224000000,11.62601,10.08409
6236000000,11.6072933333333,10.0741833333333
6248000000,11.5890566666667,10.0637233333333
6260000000,11.5719966666667,10.0537866666667
6272000000,11.5591133333333,10.04165
6284000000,11.54821,10.0239966666667
6296000000,11.5352733333333,10.0046
6308000000,11.5166833333333,9.988735
6320000000,11.4968066666667,9.97468066666667
6332000000,11.4741566666667,9.96541666666667
6344000000,11.45092,9.95962533333333
6356000000,11.4325966666667,9.957919
6368000000,11.4157233333333,9.95559333333333
6380000000,11.4050166666667,9.95146333333333
6392000000,11.39784,9.94414633333333
6404000000,11.39188,9.933069
6416000000,11.38607,9.919752
6428000000,11.3782,9.90363166666667
6440000000,11.37042,9.88726266666667
6452000000,11.35802,9.87072233333333
6464000000,11.3453733333333,9.854122
6476000000,11.32926,9.83890533333333
6488000000,11.3097266666667,9.82542066666667
6500000000,11.2906766666667,9.813767
